"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","점포구분명"
"3050000","1979305010007500001","19790913","","03","폐업","3","폐업처리","20171227","","","","02-3707-2500","12979.73","130020","서울특별시 동대문구 전농동 620번지 69호","서울특별시 동대문구 왕산로 205-0 (전농동 롯데백화점(청량리점))","130796","롯데백화점 청량리플라자","20171229084221","I","2018-08-31 23:59:59.0","백화점","203996.013917877    ","453058.665828669    ","대규모점포"
"3050000","2000305008207500001","19771226","","01","영업/정상","1","정상영업","","","","","02 9263751","0","","서울특별시 동대문구 용두동 231번지 5호","","","용두시장","20070813140636","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","202538.011840845    ","452901.185283908    ",""
"3050000","2000305008207500002","19630131","","03","폐업","3","폐업처리","20150724","","","","000209282608","1576.4","130860","서울특별시 동대문구 제기동 135번지 90호","서울특별시 동대문구 제기로 18 (제기동)","130860","제기시장","20150724111307","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","203009.188734992    ","453776.829188234    ","대규모점포"
"3050000","2000305008207500003","19600629","","01","영업/정상","1","정상영업","","","","","02 9678721","0","","서울특별시 동대문구 제기동 1036호","","","경동시장","20070813140401","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","203347.517232661    ","453035.676205184    ",""
"3050000","2000305008207500004","19721012","","01","영업/정상","1","정상영업","","","","","02 9678169","0","","서울특별시 동대문구 제기동 650호","","","동서시장","20070813140227","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","203597.856176904    ","453055.908738418    ",""
"3050000","2000305008207500005","19480921","","01","영업/정상","1","정상영업","","","","","02 9599981","19780.15","130870","서울특별시 동대문구 청량리동 738번지","서울특별시 동대문구 홍릉로 13 (청량리동)","130870","청량리현대코아","20141029154642","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","203851.375424856    ","453238.594217594    ","대규모점포"
"3050000","2000305008207500007","19781228","","01","영업/정상","1","정상영업","","","","","0222157200","10431.44","130859","서울특별시 동대문구 전농동 647번지 1호","서울특별시 동대문구 서울시립대로 36 (전농동)","130859","전농프라자","20141029181219","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","204082.111844228    ","452472.990548179    ","대규모점포"
"3050000","2000305008207500008","19740402","","01","영업/정상","1","정상영업","","","","","0222171231","0","130854","서울특별시 동대문구 전농동 295번지 52호","서울특별시 동대문구 전농로 147 (전농동)","130854","전농로타리시장","20150519100720","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","204970.90163598     ","452852.821037366    ","대규모점포"
"3050000","2000305008207500009","19720901","","03","폐업","3","폐업처리","20010502","","","","0222449636","0","","서울특별시 동대문구 답십리동 265번지 5호","","","답십리중앙시장","20070813153430","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","205006.074911385    ","451814.33240199     ",""
"3050000","2000305008207500010","19710311","","01","영업/정상","1","정상영업","","","","","0222444451","0","","서울특별시 동대문구 답십리동 265번지 5호","","","동부시장","20070813134953","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","205006.074911385    ","451814.33240199     ",""
"3050000","2000305008207500011","19710313","","03","폐업","3","폐업처리","20071128","","","","0222451333","0","","서울특별시 동대문구 장안동 217번지 2호","","","장안시장","20071204155529","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","","",""
